open_time,open,high,low,close,volume,quote_asset_vol,trade_num,taker_buy_base_vol,taker_buy_quote_vol
2020-06-16 09:00:00,0.2525,0.289,0.2286,0.2355,18727197.1,4412480.02414,44891.0,8717445.1,2055944.26719
2020-06-17 09:00:00,0.2353,0.2473,0.2301,0.2446,26630853.6,6389601.15565,46147.0,12202699.0,2933495.40078
2020-06-18 09:00:00,0.2446,0.2514,0.2378,0.2406,61713908.0,15115309.18349,70429.0,32206193.7,7884113.05784
2020-06-19 09:00:00,0.2405,0.2405,0.2313,0.2321,53412828.2,12577643.77674,58600.0,28995612.3,6829257.25669
2020-06-20 09:00:00,0.2321,0.2351,0.2265,0.2312,33250099.0,7675654.51734,32266.0,16062652.9,3708099.22005
2020-06-21 09:00:00,0.2312,0.2405,0.2312,0.2325,38937815.8,9128389.65026,43581.0,18602181.2,4360242.48713
2020-06-22 09:00:00,0.2325,0.2416,0.2324,0.2414,49057922.1,11648412.58547,50468.0,24609622.4,5843902.44874
2020-06-23 09:00:00,0.2414,0.2515,0.2357,0.2498,111031891.3,27037624.80738,86125.0,54502681.8,13273643.13904
2020-06-24 09:00:00,0.2497,0.2571,0.2312,0.2387,389331738.0,94918210.7241,165735.0,193379261.2,47148842.88955
2020-06-25 09:00:00,0.2387,0.2398,0.2245,0.2353,22490797.0,5233934.19481,55887.0,9907869.6,2308339.00568
2020-06-26 09:00:00,0.2353,0.2353,0.221,0.2234,17346450.1,3932450.36555,55762.0,7765219.2,1761260.05133
2020-06-27 09:00:00,0.2234,0.2235,0.1948,0.2052,22725094.7,4762568.83468,57028.0,9210396.1,1931527.9556
2020-06-28 09:00:00,0.2052,0.2125,0.1982,0.2077,12535123.4,2580855.63609,36705.0,5799163.0,1194595.87163
2020-06-29 09:00:00,0.2077,0.2152,0.2063,0.2135,13455775.9,2837532.02502,35628.0,6786320.1,1432556.99323
2020-06-30 09:00:00,0.2132,0.2141,0.2068,0.2083,5947841.6,1248406.69284,16601.0,2842121.7,596635.56185
2020-07-01 09:00:00,0.2082,0.2178,0.2073,0.2139,10467348.4,2232455.74184,24433.0,5163926.8,1101736.95062
2020-07-02 09:00:00,0.2137,0.2184,0.2005,0.205,13607495.4,2853768.21046,33621.0,6122683.6,1284829.33434
2020-07-03 09:00:00,0.2049,0.2081,0.2021,0.2038,8869347.8,1821532.77548,25105.0,4031557.9,828298.41631
2020-07-04 09:00:00,0.2038,0.218,0.2031,0.2178,15172748.4,3217155.14852,35708.0,7679695.4,1628184.85642
2020-07-05 09:00:00,0.2178,0.2195,0.209,0.2154,15765869.0,3374231.0283,35095.0,6745030.4,1445104.00724
2020-07-06 09:00:00,0.2154,0.2319,0.2153,0.2293,30841709.1,6978807.3556,66431.0,14170758.0,3207246.56143
2020-07-07 09:00:00,0.2295,0.237,0.2235,0.2333,27746292.7,6387557.67689,50947.0,12614233.3,2907554.8214
2020-07-08 09:00:00,0.2333,0.2533,0.229,0.2474,43526297.8,10502046.05632,79360.0,20273251.3,4898705.15791
2020-07-09 09:00:00,0.2474,0.2555,0.2326,0.2418,51721542.5,12647595.17005,86473.0,23296994.7,5706830.64427
2020-07-10 09:00:00,0.2418,0.2536,0.2275,0.2501,36243710.5,8664139.20454,63023.0,17495496.4,4188214.75903
2020-07-11 09:00:00,0.2501,0.2935,0.2486,0.2795,138958075.3,38374519.5159,217838.0,68083045.6,18823104.11046
2020-07-12 09:00:00,0.2795,0.2867,0.2605,0.2797,46893879.0,12831725.62005,81017.0,22476998.9,6157351.9478
2020-07-13 09:00:00,0.2797,0.2916,0.259,0.2655,62775742.5,17372009.3942,112945.0,27353733.8,7580051.65821
2020-07-14 09:00:00,0.2655,0.2777,0.2496,0.2724,45097340.2,11874005.88829,84456.0,21411482.1,5649536.0566
2020-07-15 09:00:00,0.2723,0.2923,0.2609,0.2881,65266490.0,18118650.10423,121594.0,31510863.7,8760911.67647
2020-07-16 09:00:00,0.2881,0.3597,0.2642,0.3533,267825308.9,85472790.61768,403589.0,131715188.9,42162553.97422
2020-07-17 09:00:00,0.3531,0.3844,0.3321,0.3461,175495944.5,62095619.65765,310941.0,87778922.0,31105749.3479
2020-07-18 09:00:00,0.3461,0.3641,0.332,0.3559,69321147.7,23963115.70343,129484.0,34258694.1,11849492.20123
2020-07-19 09:00:00,0.356,0.3988,0.3397,0.3871,81356399.0,29523034.81234,161212.0,42879690.3,15609732.76292
2020-07-20 09:00:00,0.3871,0.3923,0.3421,0.3569,130636025.2,48466623.40541,232666.0,62653291.8,23287710.16701
2020-07-21 09:00:00,0.3564,0.3703,0.3359,0.3472,75591455.8,26683136.82502,167710.0,36657782.0,12951371.64545
2020-07-22 09:00:00,0.3469,0.3595,0.3432,0.3475,43116032.3,15095314.97803,95334.0,21002840.6,7359287.54099
2020-07-23 09:00:00,0.3477,0.35,0.323,0.3295,50343172.4,17105472.1067,112373.0,21998823.4,7482460.28175
2020-07-24 09:00:00,0.3295,0.3317,0.3102,0.3129,45524172.7,14655716.27959,81775.0,21275198.6,6855082.07245
2020-07-25 09:00:00,0.3129,0.3374,0.311,0.3199,47493441.2,15535796.45187,91843.0,21951922.7,7181470.60013
2020-07-26 09:00:00,0.32,0.3333,0.3047,0.3212,50565977.5,16114988.6625,93016.0,22809778.3,7277003.46826
